text,answer,bullyingword
 what 039 s the most annoying thing the person you love most does why does it bother you so much my mom just had a stroke and so i have had to move in with her to watch her she mutes the t v during commercials i hate that,no,n a
 what 039 s the most awkward situation you 039 ve ever been in meeting my ex wife s new bf,no,n a
 what 039 s the most embarassing thing that has happened to you during something sexual having gay sex and it got really messy after he pulled out,no,none
 what 039 s the most embarassing thing that has happened to you during something sexual having gay sex and it got really messy after he pulled out,no,n a
 what 039 s the shortest time you 039 ve met somebody then had sex with them an hour,no,n a
 what 039 s the shortest time you 039 ve met somebody then had sex with them an hour,yes,met somebody then had sex with them
 what 039 s the worst law in your opinion the current immagration laws that we have,no,n a
 what 039 s your best sexual fantasy having sex with a married couple that way i could fuck both sexes at the same time,no,n a
 what 039 s your biggest fear death,no,n a
 what 039 s your biggest pet peeve sloopy people,no,n a
 what 039 s your fav junk food none i stopped eating junk food a long time ago ,no,n a
 what 039 s your fave kinda music old country,no,n a
 what 039 s your favorite sexual position doggie,no,n a
 what 039 s your favorite sport baseball baby ,no,none
 what 039 s your favorite sport baseball baby ,no,n a
 what 039 s your favorite store home depo,no,none
 what 039 s your favorite store home depo,no,n a
 what 039 s your guilty pleasure chocolate chip cookies i rarely eat them because i don t eat much sweet things but i do like them,no,n a
 what 039 s your least favorite sexual position cowgirl,no,n a
 what 039 s your middle name michael,no,none
 what 039 s your middle name michael,no,n a
 what 039 s your music style all kinds i love pink and ac dc both,no,n a
 what 039 s your worst nervous habit bite my nails,no,n a
 what so you never like screamed like a girl or do you bellow lmao what 039 s one dumb thing you 039 ve done gone to jail comes to mind cheating on my wife was big dumb thing to do having to re build my harley cause i crashed on a bridge after drinking to much beer the list goes on and no i have never screamed like a girl,no,n a
 whatcha lookin 039 for here just friends i like this place asking random q s and answering them,no,n a
 whatg do u think to fakes i ignore them,yes,fakes
 whatg do u think to fakes i ignore them,no,n a
 whats a question statement you really dislike getting on formspring i cant stand the plain spam me or spam me d a wink wont change anything why dont you ask me a question first and they i will do the same i hate stupid q s like do you have a job or what class do you dislike ,no,none
 whats a question statement you really dislike getting on formspring i cant stand the plain spam me or spam me d a wink wont change anything why dont you ask me a question first and they i will do the same i hate stupid q s like do you have a job or what class do you dislike ,no,n a
