text,answer,bullyingword
 oh and i just got home fyi 3 i noticed so have i although my evening doesn t sound like it was quite as good as yours ,no,n a
 oh and in regards to that kickboxing thing yes i would deff protect you i will totally kick their asses just for you now dont you just feel so special yay thank you love youuuuuu 3333,no,n a
 oh but you dont have to be i have completely forgotten the previous question its rather late you know ,no,hoe u ugly as fuk
 oh but you dont have to be i have completely forgotten the previous question its rather late you know ,no,n a
 oh darling how did you guess haha many of them have been me but not all some are just to dirty to be me not because of im not dirty but i just openly dirty enough to say those things haha lol if u could live anywhere where would it be love tori 3 haha at least i know where they are coming from then p hmm live anywhere i suppose i would say somewhere hot but not too hot also somewhere great for my careers ambitions can i be typical and say los angeles p,no,n a
 oh god how many questions did i ask you haha i think it was a lot you are soooooo going to hate me after this d haha have fun p hmm about 80 missy p if this site was actually better they would have been answered ages ago but the damn thing kept saying error anywayyyy i stuck through it because you stuck to it in asking them to me so thanks 33333 love youuuuu ,no,n a
 oh hot damn sorry did that make any sense to anyone other than me lol,no,n a
 oh it is definitely a compliment yay i try and write as though im saying it so its probably why there is so much punctuation lol ,no,n a
 oh what id give to for you to teach me a thing or two haha wow i have 60 questions i love you and i owe you big time holy shit really oh god i have actually raped it i think i love talking to you too much this isn t healthy lol p well anyway no hurry as long as you answer them we re good ,no,none
 oh what id give to for you to teach me a thing or two haha wow i have 60 questions i love you and i owe you big time holy shit really oh god i have actually raped it i think i love talking to you too much this isn t healthy lol p well anyway no hurry as long as you answer them we re good ,no,n a
 oh what id give to for you to teach me a thing or two haha wow i have 60 questions i love you and i owe you big time holy shit really oh god i have actually raped it i think i love talking to you too much this isn t healthy lol p well anyway no hurry as long as you answer them we re good ,yes,raped
 oh would you die for the one you loved if i could of course no question it that ,no,n a
 ok off to write my essay ewwww well i have spoken to you since and you still didn t finish it soooooooo how about you just don t go then you wouldn t be any worse off now right p,no,n a
 ok so you like charmed buffy angel south of nowhere one tree hill friends and last but certainly not least skins you are my new best friend i love you d 33333 will you marry me has someone been stalking my facebook profile who is quot me quot and i will confirm p,no,n a
